id,title,body,created_at,tag
79684878,how to retrieve secrets from jenkins to migrate them to vault hashicorp,"I want to know how to use jenkins plugins to list all of ly jenkins credentails with SystemCredentialsProvider
I used : def credsStore = jenkinsInstance.getExtensionList('com.cloudbees.plugins.credentials.SystemCredentialsProvider')[0].getStore() but I had this error WorkflowScript: 47: unable to resolve class com.cloudbees.plugins.credentials.impl.StringCredentialsImpl 
15:45:38   @ line 47, column 36.
15:45:38             } else if (cred instanceof com.cloudbees.plugins.credentials.impl.StringCredentialsImpl) {
15:45:38                                        ^
15:45:38  
15:45:38  1 error
15:45:38  
15:45:38    at org.codehaus.groovy.control.ErrorCollector.failIfErrors(ErrorCollector.java:309)
15:45:38    at org.codehaus.groovy.control.CompilationUnit.applyToSourceUnits(CompilationUnit.java:981)
15:45:38    at org.codehaus.groovy.control.CompilationUnit.doPhaseOperation(CompilationUnit.java:626)
15:45:38    at org.codehaus.groovy.control.CompilationUnit.compile(CompilationUnit.java:575)
15:45:38    at groovy.lang.GroovyClassLoader.doParseClass(GroovyClassLoader.java:323)
15:45:38    at groovy.lang.GroovyClassLoader.parseClass(GroovyClassLoader.java:293)
15:45:38    at org.jenkinsci.plugins.scriptsecurity.sandbox.groovy.GroovySandbox$Scope.parse(GroovySandbox.java:163)
15:45:38    at org.jenkinsci.plugins.workflow.cps.CpsGroovyShell.doParse(CpsGroovyShell.java:190)
15:45:38    at org.jenkinsci.plugins.workflow.cps.CpsGroovyShell.reparse(CpsGroovyShell.java:175)
15:45:38    at org.jenkinsci.plugins.workflow.cps.CpsFlowExecution.parseScript(CpsFlowExecution.java:635)
15:45:38    at org.jenkinsci.plugins.workflow.cps.CpsFlowExecution.start(CpsFlowExecution.java:581)
15:45:38    at org.jenkinsci.plugins.workflow.job.WorkflowRun.run(WorkflowRun.java:335)
15:45:38    at hudson.model.ResourceController.execute(ResourceController.java:101)
15:45:38    at hudson.model.Executor.run(Executor.java:442)
15:45:38  [withMaven] downstreamPipelineTriggerRunListener - Failure to introspect build steps: java.io.IOException:  #16 did not yet start
15:45:38  [withMaven] downstreamPipelineTriggerRunListener - Failure to introspect build steps: java.io.IOException:  #16 did not yet start
15:45:38  Finished: FAILURE",2025-06-30,jenkins
79680595,Jenkins not able to start with systemctl,"I am facing an issue of Jenkins not starting with systemctl , below are the error logs . It started when I tried to upgrade jenkins to 2.440.3 , I have jdk11 installed on my ubuntu m/c  . Jun 26 13:09:40 jenkins-sandpit-instance-group-2-tpmd systemd[1]: jenkins.service: Service RestartSec=100ms expired, schedulin
Jun 26 13:09:40 jenkins-sandpit-instance-group-2-tpmd systemd[1]: jenkins.service: Scheduled restart job, restart counter is a
Jun 26 13:09:40 jenkins-sandpit-instance-group-2-tpmd systemd[1]: Stopped My Company Jenkins Controller.
Jun 26 13:09:40 jenkins-sandpit-instance-group-2-tpmd systemd[1]: jenkins.service: Start request repeated too quickly.
Jun 26 13:09:40 jenkins-sandpit-instance-group-2-tpmd systemd[1]: jenkins.service: Failed with result 'exit-code' Systemctl units # value such as ""5min 20s"". Pass ""infinity"" to disable the timeout logic.
#TimeoutStartSec=90

# Unix account that runs the Jenkins daemon
# Be careful when you change this, as you need to update the permissions of
# $JENKINS_HOME, $JENKINS_LOG, and (if you have already run Jenkins)
# $JENKINS_WEBROOT.
User=jenkins
Group=jenkins

# Directory where Jenkins stores its configuration and workspaces
Environment=""JENKINS_HOME=/var/lib/jenkins""
WorkingDirectory=/var/lib/jenkins

# Location of the Jenkins WAR
Environment=""JENKINS_WAR=/usr/share/java/jenkins.war""

# Location of the exploded WAR
#Environment=""JENKINS_WEBROOT=%C/jenkins/war""

# Location of the Jenkins log. By default, systemd-journald(8) is used.
Environment=""JENKINS_LOG=%L/jenkins/jenkins.log""

# The Java home directory. When left empty, JENKINS_JAVA_CMD and PATH are consulted.
Environment=""JAVA_HOME=/usr/lib/jvm/java-11-openjdk-amd64""

# The Java executable. When left empty, JAVA_HOME and PATH are consulted.
#Environment=""JENKINS_JAVA_CMD=/etc/alternatives/java""",2025-06-26,jenkins
79678731,Error deleting log-index file in Jenkins instance,"I have a Jenkins instance deployed on a K8s cluster. I have a job that fails when I try to delete it through the Jenkins UI. I have accessed into the container (inside the pod) in the path where the job is stored. There is a folder called 1/ inside the builds/ folder, and inside it a 'log-index' file ( ~/jobs/root-folder/jobs/unit/jobs/test-prod/jobs/test-job/builds/1/log-index ). When I try to delete the 'log-index' file using: rm log-index It fails returning: rm: cannot remove 'log-index': No such file or directory It is weird because I have full permissions on it: $ whoami
jenkins
$ ls -l
total 1
-rwxrwxrwx 0 jenkins jenkins 212 Jun 18 09:53 log-index Have you faced that problem before? I do not understand",2025-06-25,jenkins
79676955,[Jenkins][Bitbucket][jobDsl] pipelineJob not triggers when PR merged,"I have bitbucket repo with seed job that generates multibranch pipeline for PR validation and some amount of pipelineJobs with jobDSL.
multibranch pipeline uses groovy file from repo as definition.
deployment pipelineJobs uses generated pipeline script from template. In the bitbucket repo I have created 2 webhooks: validation - with PR opened and updated events, and deployment hook - with PR merged event (also tried with Push event). Validation pipeline works fine every time PR is opened or updated, but deployment pipelines are not triggering no mater what I am doing. The dsl code has bitbucketPush() trigger to watch for events, connection from bitbucket also fine. The jenkins logs clear, there is no any events even for validation pipeline. So idk how to check where it stuck. By corporate politics I cannot install any other plugins:(
Does anyone know what may be the issue with?",2025-06-24,jenkins
79676022,How to exclude a folder in a Jenkins Fortify step with UploadSSC?,"How to exclude a folder (specifically node_modules folder in a Reactjs project) from a Jenkins Fortify step used like below? stage('code security') {
   environment{
      fortifyScanner = tool 'fortify-scanner'
   }
   steps
   {
      script 
      {
         sh ""echo static application security testing SAST - Fortify""
         fortifyScanner = tool 'fortify-scanner'
         fortifyRemoteAnalysis remoteAnalysisProjectType: fortifyOther(),
         uploadSSC: [appName: ""xxx"", appVersion: ""yyy""]    
      }
   }
}",2025-06-23,jenkins
79675715,How to parse url parameters and use it when build with jenkins UI interface,"Is it possible to parse url parameters and then use it for build? Take the snapshot as example, I would like to parse HelloWorld into my parameters user_name when I hit the url \ https://\<jenkins-host>/job/<job-name>/build?<param-key>=<param-value>",2025-06-23,jenkins
79675413,Cant see Install Buttons in Jenkins UI after installing jenkins on EC2 Linux,"I cant see Install Buttons after selecting Maven Integration. Im using Amazon Linux 2 Ami kernal 5.10 SSD, java-17-amazon-corretto. I followed https://www.jenkins.io/doc/tutorials/tutorial-for-installing-jenkins-on-AWS/ . google chrome browser on windows 7. There should be an install button visible after selecting Maven Integration plugin.",2025-06-22,jenkins
79669872,How can I log the real IP address of the user triggering a Jenkins build with a shared account?,"In our Jenkins environment, individual users are assigned build environments and access permissions based on their own accounts for different Git repositories. However, we also have a single emergency account that has access to all repositories, which some users share during critical situations. This makes it difficult to trace which actual person triggered a build when this shared account is used. I'd like to log the real IP address or client machine that triggered a Jenkins job using this shared account, to help identify who actually initiated the build. I tried using shell commands like who -mu inside a Jenkins build step, but it returns null , likely because Jenkins runs in a non-interactive environment. Is there a reliable way to: Capture and log the real IP address of the client PC triggering the build? We are not using Docker, and Jenkins is running as a system service on a Linux server (Ubuntu). We're open to using plugins or custom scripts if needed. Any help or recommendations would be greatly appreciated!",2025-06-17,jenkins
79665804,Kubernetes Jenkins as a pod with docker pipeline error,"I have a Ubuntu VM with an installed Docker engine, a K3S cluster including Jenkins 2.511, and a JDK 21 pod. I have been struggling with this kind of error for several days: cp: can't stat '/var/jenkins_home/jobs/<job_name>/branches/develop/workspace@tmp/durable-1bc899cb/script.sh': No such file or directory sh: can't create /var/jenkins_home/jobs/<job_name>/branches/develop/workspace@tmp/durable-1bc899cb/jenkins-log.txt: nonexistent directory sh: can't create /var/jenkins_home/jobs/<job_name>/develop/workspace@tmp/durable-1bc899cb/jenkins-result.txt.tmp: nonexistent directory mv: can't rename'/var/jenkins_home/jobs/<job_name>/branches/develop/workspace@tmp/durable-1bc899cb/jenkins-result.txt.tmp': No such file or directory I also saw this thread , where it has been discussed, however, none of these proposals worked for me. The volume where /var/jenkins_home resides has been added to the container running on the host (VM), but I still received the same error, despite that the /var/docker/docker.sock from the host worked correctly. What is the solution?",2025-06-14,jenkins
79662311,"Jenkins gitParameter plugin, dynamic git parameters","I have an interesting problem that I think is impossible, so I'm putting here to see if anyone has a valid solution. Basically, I want 2 gitParameter 's on my job definition. 1 to select a branch and another to select a commit from that branch. The JobDSL code looks something like this: parameters {
    gitParameter {
        name('REPOSITORY_BRANCH')
        description('Select the branch to build')
        type('PT_BRANCH')
        defaultValue('main')
        branchFilter('origin/(.*)')
        useRepository(""${getOrganisationName()}/${getRepositoryName()}"")
        sortMode('DESCENDING_SMART')
        selectedValue('TOP')
        quickFilterEnabled(true)
        branch('')
        tagFilter('')
    }
    gitParameter {
        name('COMMIT_SHA')
        description('Select the revision to deploy')
        type('PT_REVISION')
        defaultValue('')
        branchFilter('')
        useRepository(""${getOrganisationName()}/${getRepositoryName()}"")
        sortMode('DESCENDING_SMART')
        selectedValue('TOP')
        quickFilterEnabled(true)
        branch(params.REPOSITORY_BRANCH) // <-- this need to be populated by the branch selection parameter
        tagFilter('')
    }
} I guessed that the params object would not be available as that is only available within the script that the job executes. I asked ChatGPT and it agreed that the params object is only available in the job script, but that the value of the parameter could be accessed like an environment variable.
I didn't believe this so I tried it and I was right, it didn't work. But ChatGPT seems to be convinced that this should work somehow. I am not so optimistic.
It said to do things like this, but I know all the suggestions would not work as I understand groovy strings and escaping characters: gitParameter(
    name('COMMIT_SHA')
    description('Select the revision to deploy')
    type('PT_REVISION')
    useRepository(""${getOrganisationName()}/${getRepositoryName()}"")
    // You would only have 1 of the following lines
    // I'm just putting them all together here, for conciseness
    branch('${REPOSITORY_BRANCH}')
    branch('\${REPOSITORY_BRANCH}')
    branch(""\${REPOSITORY_BRANCH}"")
) The only method I know of having dynamic job parameters is by using the Active Choices Parameter plugin, but there are 2 things preventing me from writing a script to dynamically get commit id's for a selected branch: The sheer complexity of writing a script to do that when the gitParameter thing works just fine The requirement to access an SSH key credential to authenticate to the git server/repository. As I said, I'm not optimistic that this is possible without writing some horrible script and using the Active Choices Parameter plugin, but if anyone has a good solution, I'd love to see it. For now, I'm just gonna select the latest commit on the branch, and the logic for this will be inside the job script, using git rev-parse HEAD .",2025-06-11,jenkins
